timestamp_us,steer_us,throttle_us,speed_mps
245157652,1508,1854,22.5167
245163800,1508,1854,22.1431
245169857,1508,1854,22.4758
245176037,1508,1854,22.0284
245182084,1508,1854,22.5129
245188218,1508,1854,22.1936
245194248,1517,1854,22.5764
245200304,1517,1871,22.4795
245206308,1517,1871,22.6742
245212366,1517,1871,22.4720
245218350,1517,1871,22.7499
245224432,1517,1871,22.3834
245230414,1517,1871,22.7576
245236436,1517,1871,22.6064
245242351,1517,1871,23.0153
245248308,1517,1871,22.8531
245254169,1517,1871,23.2274
245260153,1517,1871,22.7499
245266067,1517,1871,23.0192
245272035,1517,1871,22.8109
245277891,1517,1871,23.2472
245283813,1517,1871,22.9881
245289629,1517,1871,23.4071
245295526,1517,1871,23.0856
245301290,1517,1871,23.6183
245307162,1517,1879,23.1839
245312924,1525,1879,23.6265
245318789,1525,1879,23.2115
245324580,1525,1879,23.5081
245330406,1525,1879,23.3669
245336171,1525,1879,23.6142
245341976,1525,1879,23.4515
245347708,1525,1879,23.7501
245353500,1525,1879,23.5041
245359218,1525,1879,23.8083
245364988,1525,1879,23.5937
245370669,1525,1879,23.9633
245376412,1525,1879,23.7046
245382067,1525,1879,24.0735
245387830,1525,1879,23.6224
245393461,1525,1879,24.1761
245399196,1525,1879,23.7377
245404808,1525,1879,24.2580
245410474,1525,1879,24.0268
245416068,1525,1879,24.3360
245421781,1525,1879,23.8291
245427380,1525,1879,24.3143
245433061,1525,1879,23.9633
245438645,1525,1879,24.3796
245444282,1525,1879,24.1504
245449817,1525,1879,24.5954
245455425,1525,1879,24.2753
245460957,1525,1879,24.6088
245466577,1525,1896,24.2234
245472108,1525,1896,24.6132
245477701,1525,1896,24.3404
245483213,1525,1896,24.6981
245488814,1525,1896,24.3056
245494284,1525,1896,24.8877
245499840,1525,1896,24.5025
245505301,1525,1896,24.9287
245510831,1525,1896,24.6177
245516266,1525,1896,25.0480
245521769,1525,1896,24.7384
245527197,1525,1896,25.0803
245532699,1525,1896,24.7429
245538079,1525,1896,25.3040
245543564,1525,1896,24.8196
245548929,1525,1896,25.3748
245554364,1525,1896,25.0480
245559688,1525,1896,25.5702
245565114,1525,1896,25.0895
245570434,1525,1896,25.5894
245575874,1525,1896,25.0249
245581169,1525,1896,25.7102
245586573,1525,1896,25.1917
245591865,1525,1896,25.7248
245597217,1525,1904,25.4364
245602497,1525,1904,25.7833
245607830,1525,1904,25.5270
245613112,1525,1904,25.7735
245618441,1525,1904,25.5462
245623703,1525,1904,25.8715
245628998,1525,1904,25.7102
245634203,1525,1904,26.1548
245639485,1525,1904,25.7735
245644678,1525,1904,26.2152
245649980,1525,1904,25.6763
245655173,1525,1904,26.2152
245660414,1525,1904,25.9751
245665586,1525,1904,26.3217
245670833,1525,1904,25.9454
245675968,1525,1904,26.5113
245681222,1525,1904,25.9109
245686359,1525,1904,26.5010
245691544,1525,1904,26.2557
245696672,1525,1904,26.5475
245701855,1525,1904,26.2658
245706977,1525,1904,26.5786
245712166,1525,1904,26.2354
245717295,1525,1904,26.5423
245722463,1533,1913,26.3420
245727538,1533,1913,26.8248
245732707,1533,1913,26.3369
245737761,1533,1913,26.9362
245742905,1533,1913,26.4649
245747966,1533,1913,26.8990
245753073,1533,1913,26.6567
245758130,1533,1913,26.9202
245763244,1533,1913,26.6202
245768280,1533,1913,27.0325
245773390,1533,1913,26.6410
245778411,1533,1913,27.1133
245783478,1533,1913,26.8671
245788492,1533,1913,27.1511
245793562,1533,1913,26.8512
245798556,1533,1913,27.2598
245803641,1533,1913,26.7720
245808608,1533,1913,27.4080
245813648,1533,1913,27.0110
245818609,1533,1913,27.4412
245823637,1533,1913,27.0755
245828583,1533,1913,27.5244
245833636,1533,1913,26.9416
245838591,1533,1913,27.4744
245843589,1533,1913,27.2380
245848538,1533,1913,27.5077
245853560,1533,1913,27.1079
245858469,1533,1913,27.7319
245863457,1533,1913,27.2926
245868361,1533,1913,27.7601
245873330,1533,1913,27.3970
245878255,1533,1913,27.6418
245883202,1533,1913,27.5188
245888135,1533,1913,27.5969
245893095,1533,1921,27.4467
245897973,1533,1921,27.9081
245902948,1533,1921,27.3640
245907806,1533,1921,28.0230
245912754,1533,1921,27.5133
245917627,1533,1921,27.9367
245922556,1533,1921,27.6193
245927404,1533,1921,28.0808
245932329,1533,1921,27.6418
245937157,1533,1921,28.1971
245942072,1533,1921,27.6980
245946890,1533,1921,28.2556
245951795,1533,1921,27.7545
245956605,1533,1921,28.3026
245961517,1533,1921,27.7149
245966314,1533,1921,28.3793
245971226,1533,1921,27.7149
245976023,1533,1921,28.3793
245980911,1533,1921,27.8510
245985678,1533,1921,28.5579
245990542,1533,1921,27.9884
245995317,1533,1921,28.5101
246000177,1533,1921,28.0115
246004999,1533,1921,28.2322
246009814,1533,1921,28.2732
246010745,1533,1921,28.2732
246014603,1533,1921,28.4267
246019480,1533,1921,27.9138
246024211,1533,1921,28.7752
246029054,1533,1921,28.1098
246033836,1533,1921,28.4684
246038652,1533,1921,28.2674
246043418,1533,1921,28.5639
246048254,1533,1921,28.1505
246052999,1533,1921,28.6903
246057815,1533,1921,28.2674
246062578,1533,1921,28.5819
246067384,1533,1921,28.3262
246072105,1533,1921,28.8362
246076912,1533,1921,28.3203
246081639,1533,1921,28.7996
246086457,1533,1921,28.2556
246091201,1533,1921,28.6964
246095988,1533,1921,28.4386
246100722,1533,1921,28.7570
246105527,1533,1921,28.3321
246110210,1533,1921,29.0702
246115012,1533,1921,28.3498
246119710,1533,1921,28.9774
246124477,1533,1921,28.5579
246129232,1533,1921,28.6300
246134030,1533,1921,28.3734
246138730,1533,1921,28.9650
246143509,1533,1921,28.4862
246148207,1533,1921,28.9774
246152975,1533,1921,28.5519
246157676,1533,1921,28.9589
246162452,1533,1921,28.5041
246167125,1533,1921,29.1324
246171889,1533,1921,28.5759
246176624,1533,1921,28.7509
246181375,1533,1921,28.6541
246186061,1533,1921,29.0516
246190825,1533,1921,28.5759
