timestamp_us,steer_us,throttle_us,speed_mps
7041275432,1518,1500,0.0000
7042275471,1518,1500,0.0000
7043275513,1518,1500,0.0000
7044275553,1518,1500,0.0000
7045275591,1518,1500,0.0000
7046275630,1518,1500,0.0000
7047275669,1518,1500,0.0000
7048275706,1518,1500,0.0000
7049275746,1518,1500,0.0000
7050275787,1518,1500,0.0000
7051275824,1518,1500,0.0000
7052275863,1518,1500,0.0000
7053275901,1518,1500,0.0000
7054275942,1518,1500,0.0000
7055275984,1518,1500,0.0000
7056276022,1518,1500,0.0000
7057276062,1518,1500,0.0000
7058276101,1518,1500,0.0000
7059276140,1518,1500,0.0000
7060276179,1518,1500,0.0000
7061276217,1518,1500,0.0000
7062276256,1518,1500,0.0000
7063276295,1518,1500,0.0000
7064276336,1518,1500,0.0000
7065276375,1520,1853,0.0000
7066276420,1520,1500,0.0000
7067276462,1520,1500,0.0000
7068276500,1520,1500,0.0000
7069276541,1520,1500,0.0000
7070276581,1520,1500,0.0000
7071276622,1520,1500,0.0000
7072276660,1520,1500,0.0000
7073276698,1520,1500,0.0000
7074276740,1520,1500,0.0000
7075276780,1520,1500,0.0000
7076276820,1520,1500,0.0000
7077276858,1520,1500,0.0000
7078276899,1520,1500,0.0000
7079276939,1520,1500,0.0000
7080276979,1520,1500,0.0000
7081277017,1520,1500,0.0000
7082277061,1520,1500,0.0000
7083277102,1520,1500,0.0000
7084277142,1520,1500,0.0000
7085277181,1520,1854,0.0000
7086277225,1520,1500,0.0000
7087277269,1520,1500,0.0000
7087676047,1520,1500,0.0013
7087898639,1520,1500,0.0000
7088277310,1520,1500,0.0000
7089277369,1520,1500,0.0000
7090277417,1520,1500,0.0000
7091277459,1520,1500,0.0000
7092277499,1520,1500,0.0000
7093277540,1520,1500,0.0000
7094277582,1520,1500,0.0000
7095277622,1520,1500,0.0000
7096277662,1520,1500,0.0000
7097277699,1520,1500,0.0000
7098277742,1520,1500,0.0000
7099277783,1520,1500,0.0000
7100277821,1520,1500,0.0000
7101277862,1520,1500,0.0000
7102277902,1520,1644,0.0000
7102357431,1520,1851,0.0093
7102394173,1520,1851,3.7052
7102422712,1520,1854,4.7702
7102448230,1520,1854,5.3349
7102471224,1520,1854,5.9205
7102492754,1520,1854,6.3231
7102513101,1520,1854,6.6907
7102532745,1520,1854,6.9301
7102552271,1520,1854,6.9720
7102571266,1520,1854,7.1669
7102589479,1520,1854,7.4746
7102607272,1520,1854,7.6511
7102624890,1520,1854,7.7271
7102642156,1520,1854,7.8846
7102659773,1520,1854,7.7275
7102677324,1520,1854,7.7566
7102694465,1520,1854,7.9421
7102711323,1520,1854,8.0754
7102728451,1520,1854,7.9481
7102745557,1520,1854,7.9584
7102762957,1520,1854,7.8239
7102779984,1520,1854,7.9953
7102796604,1520,1854,8.1911
7102812878,1520,1854,8.3652
7102829282,1520,1854,8.2989
7102845596,1520,1854,8.3447
7102861797,1520,1854,8.4029
7102877251,1520,1854,8.8091
7102892418,1520,1854,8.9758
7102907086,1520,1854,9.2811
7102921749,1520,1854,9.2843
7102936295,1520,1854,9.3590
7102950728,1520,1854,9.4323
7102964550,1520,1854,9.8492
7102978220,1520,1854,9.9587
7102991545,1520,1854,10.2166
7103004905,1520,1854,10.1898
7103018238,1520,1854,10.2104
7103031463,1520,1854,10.2938
7103044158,1520,1854,10.7236
7103056788,1520,1854,10.7788
7103069139,1520,1854,11.0222
7103081559,1520,1854,10.9610
7103093915,1520,1854,11.0178
7103106240,1520,1854,11.0455
7103118071,1520,1854,11.5067
7103129857,1520,1854,11.5506
7103141445,1520,1854,11.7480
7103153230,1520,1854,11.5516
7103164924,1520,1854,11.6415
7103176549,1520,1854,11.7106
7103187806,1520,1854,12.0934
7103198928,1520,1854,12.2402
7103209842,1520,1854,12.4735
7103220978,1520,1854,12.2248
7103232100,1520,1854,12.2402
7103243149,1520,1854,12.3211
7103253861,1520,1854,12.7087
7103264489,1520,1854,12.8092
7103274884,1520,1854,13.0963
7103277960,1520,1854,13.0963
7103285572,1520,1854,12.7372
7103296194,1520,1854,12.8164
7103306829,1520,1854,12.8007
7103317153,1520,1854,13.1863
7103327361,1520,1854,13.3362
7103337287,1520,1854,13.7151
7103347470,1520,1854,13.3689
7103357641,1520,1854,13.3847
7103367934,1520,1854,13.2260
7103377950,1520,1854,13.5918
7103387918,1520,1854,13.6573
7103397639,1520,1854,14.0043
7103407564,1520,1854,13.7164
7103417402,1520,1854,13.8377
7103427282,1520,1854,13.7789
7103436914,1520,1854,14.1337
7103446500,1520,1854,14.2015
7103455877,1520,1854,14.5180
7103465492,1520,1854,14.1587
7103475057,1520,1854,14.2327
