timestamp_us,axis,angle_from_vertical_deg,confidence,total_lines,vertical_lines,horizontal_lines,outlier_lines,vertical_mean_deg,horizontal_mean_deg,vertical_stddev_deg,horizontal_stddev_deg
1778588395839896,vertical,-3.841589,0.5677,85,51,34,0,-3.841589,-2.658613,1.617097,1.616798
1778588395916921,vertical,-2.933646,0.5732,80,50,30,0,-2.933646,-3.830036,2.487545,1.370323
1778588395989903,vertical,-4.484380,0.5379,81,49,32,0,-4.484380,-2.701173,3.323529,1.949801
1778588396069933,vertical,-2.955503,0.5891,89,56,33,0,-2.955503,-2.171696,1.910304,0.993347
1778588396147162,vertical,-2.692566,0.5312,80,48,32,0,-2.692566,-2.466985,3.441305,2.081879
1778588396228914,vertical,-4.351969,0.5448,100,60,40,0,-4.351969,-2.778990,2.760265,2.668668
1778588396306911,vertical,-4.525023,0.5989,84,56,28,0,-4.525023,-2.861808,3.050139,1.437648
1778588396386962,vertical,-2.360002,0.6474,84,58,26,0,-2.360002,-2.190332,1.870680,1.065781
1778588396464924,vertical,-4.692502,0.5979,84,55,29,0,-4.692502,-2.006255,2.605257,1.896109
1778588396544994,vertical,-1.898771,0.6072,88,59,29,0,-1.898771,-2.725688,2.831562,1.321914
1778588396630205,vertical,-3.141240,0.5860,77,49,28,0,-3.141240,-2.878725,2.375957,0.648210
1778588396708912,vertical,-3.937629,0.5701,86,52,34,0,-3.937629,-1.043838,1.715980,1.461757
1778588396783869,vertical,-3.166712,0.5369,79,48,31,0,-3.166712,-2.663908,3.489874,1.694599
1778588396863038,vertical,-2.378809,0.4850,91,50,41,0,-2.378809,-1.752115,3.517530,1.702105
1778588396940830,vertical,-4.523952,0.6069,89,59,30,0,-4.523952,-2.767995,2.533501,1.850067
1778588397021022,vertical,-2.174154,0.6327,89,61,28,0,-2.174154,-3.020164,2.306059,0.689963
1778588397101906,vertical,-4.353223,0.5653,98,61,37,0,-4.353223,-1.134852,2.752864,0.827632
1778588397181908,vertical,-4.246296,0.5650,89,56,33,0,-4.246296,-2.768887,3.061318,1.318132
1778588397262854,vertical,-1.757572,0.5576,96,59,37,0,-1.757572,-2.389119,2.783614,1.847360
1778588397338899,vertical,-4.942093,0.5669,80,50,30,0,-4.942093,-2.486722,2.790396,1.466795
1778588397420911,vertical,-2.766916,0.6046,88,56,32,0,-2.766916,-2.457638,1.495702,1.682609
1778588397501930,vertical,-3.606066,0.6095,88,57,31,0,-3.606066,-3.886650,1.770436,2.148028
1778588397580908,vertical,-4.108709,0.5795,86,53,33,0,-4.108709,-1.897180,1.792431,1.773356
1778588397659860,vertical,-3.336228,0.5605,92,57,35,0,-3.336228,-1.380849,2.861523,1.986116
1778588397738925,vertical,-2.167243,0.5963,91,59,32,0,-2.167243,-2.197028,2.409310,1.416804
1778588397816940,vertical,-3.653700,0.5595,91,55,36,0,-3.653700,-1.629661,2.228286,1.559392
1778588397893996,vertical,-3.594568,0.5797,87,53,34,0,-3.594568,-0.868341,1.453265,1.210345
1778588397977927,vertical,-3.440904,0.5199,86,49,37,0,-3.440904,-2.418774,2.623490,1.928190
1778588398060813,vertical,-3.119134,0.5709,85,52,33,0,-3.119134,-4.157998,2.004257,0.755351
1778588398137905,vertical,-2.595155,0.5680,84,52,32,0,-2.595155,-1.537391,2.471989,1.575054
1778588398218961,vertical,-4.490275,0.6055,84,55,29,0,-4.490275,-3.905746,2.257215,2.830791
1778588398297839,vertical,-2.685745,0.6316,83,56,27,0,-2.685745,-2.579709,1.918350,1.108449
1778588398374276,vertical,-3.442537,0.5575,83,53,30,0,-3.442537,-2.662290,3.807225,1.432245
1778588398453918,vertical,-2.691968,0.6199,80,54,26,0,-2.691968,-4.249226,2.450316,1.054777
1778588398532832,vertical,-3.175191,0.5934,84,53,31,0,-3.175191,-4.851441,1.786644,0.598073
1778588398611867,vertical,-3.677112,0.6046,95,63,31,1,-3.677112,-1.969295,2.651209,2.156902
1778588398689919,vertical,-3.411049,0.6127,92,61,31,0,-3.411049,-2.219332,2.276172,1.856500
1778588398767897,vertical,-4.272513,0.5673,91,57,34,0,-4.272513,-4.275784,2.831014,1.526418
1778588398841896,vertical,-2.843742,0.5572,83,50,33,0,-2.843742,-3.041769,2.251157,2.147453
1778588398921971,vertical,-3.141697,0.6075,82,55,27,0,-3.141697,-3.915753,2.828792,0.300382
1778588399001916,vertical,-3.063092,0.6096,87,56,31,0,-3.063092,-4.791058,1.587375,0.798492
1778588399083874,vertical,-2.428804,0.5852,92,60,32,0,-2.428804,-3.558855,3.082278,2.043529
1778588399161930,vertical,-3.848705,0.6404,80,54,26,0,-3.848705,-3.402531,1.537914,0.708276
1778588399242906,vertical,-3.427616,0.5804,83,52,31,0,-3.427616,-3.649976,2.207232,0.857621
1778588399323865,vertical,-4.002594,0.5907,86,54,32,0,-4.002594,-4.172475,1.776163,1.389275
1778588399403877,vertical,-2.414220,0.6030,90,60,30,0,-2.414220,-3.091449,2.867054,1.206586
1778588399485753,vertical,-2.372795,0.6147,83,54,29,0,-2.372795,-2.535120,1.654775,1.504487
1778588399561885,vertical,-3.354018,0.6225,85,57,28,0,-3.354018,-2.715497,2.150177,2.065432
1778588399642913,vertical,-3.324428,0.5639,91,56,35,0,-3.324428,-3.998871,2.508586,0.740598
1778588399722931,vertical,-4.078929,0.5865,90,57,33,0,-4.078929,-3.694731,2.217321,1.627996
1778588399799871,vertical,-3.587703,0.5730,81,50,31,0,-3.587703,-2.687750,2.150890,1.412682
1778588399882934,vertical,-4.271543,0.5852,93,58,35,0,-4.271543,-4.645541,1.850732,1.135631
1778588399960896,vertical,-3.791984,0.6270,83,56,27,0,-3.791984,-2.964505,2.120398,3.479525
1778588400036913,vertical,-2.553452,0.5800,82,53,29,0,-2.553452,-2.312811,3.079992,1.654394
1778588400110913,vertical,-3.406517,0.5657,79,48,31,0,-3.406517,-2.221772,2.067166,2.253113
1778588400189897,vertical,-4.565753,0.5632,98,62,36,0,-4.565753,-1.684862,3.291144,1.905370
1778588400268249,vertical,-4.648567,0.5937,87,57,30,0,-4.648567,-2.126128,2.816627,1.279785
1778588400345953,vertical,-3.428467,0.6144,83,57,26,0,-3.428467,-2.657947,3.159445,1.107923
1778588400427848,vertical,-3.231389,0.5969,85,57,28,0,-3.231389,-3.302690,3.298590,0.483811
1778588400506881,vertical,-4.151132,0.6033,88,58,30,0,-4.151132,-2.113349,2.540835,1.288828
1778588400584952,vertical,-1.518121,0.5608,89,58,31,0,-1.518121,-1.981670,4.182051,1.047778
1778588400666875,vertical,-2.828580,0.5571,92,57,35,0,-2.828580,-4.149667,3.022281,2.532421
1778588400747915,vertical,-2.845495,0.5385,90,53,37,0,-2.845495,-2.775834,2.567771,2.127025
1778588400830946,vertical,-2.841748,0.5979,93,60,33,0,-2.841748,-3.037326,2.195395,1.013730
1778588400915877,vertical,-2.028193,0.5885,99,64,35,0,-2.028193,-3.294667,2.688924,1.634226
1778588401002074,vertical,-3.506302,0.5754,98,61,37,0,-3.506302,-2.777640,2.267501,1.185473
1778588401079862,vertical,-2.756245,0.6205,83,56,27,0,-2.756245,-3.198355,2.407984,1.264285
1778588401160910,vertical,-3.514050,0.5721,93,57,36,0,-3.514050,-1.453031,1.995823,1.492440
1778588401242911,vertical,-2.521690,0.5527,85,54,31,0,-2.521690,-4.014406,3.898540,0.790882
1778588401319872,vertical,-3.103833,0.5687,75,46,29,0,-3.103833,-3.633501,2.182306,1.370348
1778588401401909,vertical,-3.422317,0.6216,88,59,29,0,-3.422317,-2.533157,2.188205,0.966350
1778588401480805,vertical,-4.232387,0.5729,89,57,32,0,-4.232387,-2.975568,3.165229,1.286651
1778588401560979,vertical,-2.986183,0.5860,86,54,32,0,-2.986183,-2.685134,2.004323,1.852015
1778588401638989,vertical,-2.553148,0.5616,90,57,33,0,-2.553148,-3.584054,3.398526,1.463137
1778588401721072,vertical,-3.171064,0.5895,92,61,31,0,-3.171064,-4.387975,3.329577,0.871062
1778588401802943,vertical,-2.953361,0.5800,90,55,34,1,-2.953361,-2.818850,1.528996,1.370952
1778588401883872,vertical,-3.140101,0.6211,95,63,32,0,-3.140101,-2.862451,1.903059,1.953832
1778588401962907,vertical,-2.527405,0.5790,90,55,35,0,-2.527405,-1.913360,1.574777,1.915699
1778588402044859,vertical,-4.864652,0.5993,100,64,36,0,-4.864652,-1.974741,1.906413,1.650581
1778588402128924,vertical,-4.001582,0.6181,91,61,30,0,-4.001582,-3.525687,2.337893,0.920513
1778588402209913,vertical,-3.036411,0.6305,81,55,26,0,-3.036411,-3.462103,2.144303,1.270386
1778588402289937,vertical,-2.549821,0.5271,93,56,37,0,-2.549821,-2.548997,3.738308,2.540828
1778588402374990,vertical,-2.956619,0.5499,97,58,38,1,-2.956619,-4.579969,2.411216,1.541030
1778588402457898,vertical,-5.166386,0.5718,105,68,37,0,-5.166386,-1.889082,3.510863,1.949096
1778588402537874,vertical,-3.815308,0.5904,96,60,36,0,-3.815308,-4.219995,1.660643,1.840257
1778588402615876,vertical,-3.468539,0.5849,86,55,31,0,-3.468539,-3.062713,2.564164,2.078171
1778588402696901,vertical,-3.176623,0.5512,98,58,40,0,-3.176623,-0.863158,2.059666,1.328798
1778588402779772,vertical,-3.658817,0.6076,91,58,33,0,-3.658817,-2.682100,1.402535,1.890966
1778588402857898,vertical,-3.502394,0.5926,82,51,31,0,-3.502394,-1.834203,1.417750,1.109107
1778588402933899,vertical,-2.394462,0.5610,82,52,30,0,-2.394462,-2.791027,3.458157,1.872420
1778588403015859,vertical,-3.183109,0.6146,91,60,31,0,-3.183109,-2.867775,2.035445,1.893200
1778588403102003,vertical,-1.924773,0.5531,90,59,31,0,-1.924773,-2.426753,4.688954,1.862327
1778588403182907,vertical,-2.639314,0.5768,89,54,35,0,-2.639314,-2.783462,1.480344,1.209725
1778588403258912,vertical,-3.095245,0.5821,80,50,30,0,-3.095245,-2.490046,2.057585,1.404029
1778588403337888,vertical,-3.241813,0.5496,93,56,37,0,-3.241813,-2.152625,2.617508,1.498215
1778588403418880,vertical,-2.008292,0.5562,81,52,29,0,-2.008292,-3.517009,4.007813,0.932466
1778588403497911,vertical,-2.428887,0.5660,90,55,35,0,-2.428887,-1.942899,2.214837,1.374602
1778588403575906,vertical,-2.541688,0.5518,84,52,32,0,-2.541688,-3.782510,3.259074,1.502343
1778588403653893,vertical,-3.149335,0.6150,79,53,26,0,-3.149335,-2.251390,2.500090,0.777946
1778588403733880,vertical,-4.139363,0.5908,80,50,30,0,-4.139363,-2.889158,1.642470,2.339023
1778588403813912,vertical,-2.837666,0.6083,90,59,31,0,-2.837666,-2.940218,2.162724,2.148674
1778588403892903,vertical,-2.551358,0.5287,87,51,36,0,-2.551358,-3.498143,2.940568,3.137866
1778588403970898,vertical,-3.191491,0.5841,83,52,31,0,-3.191491,-4.302823,2.029309,1.393811
1778588404055026,vertical,-3.730581,0.5954,89,58,31,0,-3.730581,-2.858835,2.592785,1.607374
1778588404139862,vertical,-3.449618,0.6176,91,61,30,0,-3.449618,-3.235905,2.359460,1.243323
1778588404222939,vertical,-4.288898,0.5411,95,57,38,0,-4.288898,-1.526288,2.943650,1.534991
1778588404303849,vertical,-3.279737,0.5731,86,54,32,0,-3.279737,-1.626737,2.617553,1.266318
1778588404386912,vertical,-3.350865,0.5394,98,59,39,0,-3.350865,-3.447304,3.121611,2.564023
1778588404472028,vertical,-2.820025,0.5773,98,60,38,0,-2.820025,-1.079973,1.710056,1.026530
1778588404557341,vertical,-4.997464,0.6037,98,65,33,0,-4.997464,-2.176027,2.692608,1.124020
1778588404641881,vertical,-4.056229,0.5855,101,64,37,0,-4.056229,-4.196319,2.278608,0.776832
1778588404725929,vertical,-3.293107,0.5810,89,57,32,0,-3.293107,-1.507326,2.782899,1.297431
1778588404808902,vertical,-3.923538,0.6036,89,57,32,0,-3.923538,-1.053149,1.724619,1.104173
1778588404889902,vertical,-2.170171,0.5974,88,57,31,0,-2.170171,-3.290221,2.332920,1.040175
1778588404975582,vertical,-3.322866,0.5922,90,56,34,0,-3.322866,-4.376522,1.445977,1.558142
1778588405066863,vertical,-2.516399,0.5904,109,68,41,0,-2.516399,-1.945282,1.609410,1.990100
1778588405148811,vertical,-2.976204,0.5651,91,57,34,0,-2.976204,-3.321495,2.935203,1.373209
1778588405231046,vertical,-2.570122,0.5593,87,52,35,0,-2.570122,-2.345359,1.925040,1.073308
1778588405313871,vertical,-4.080210,0.5847,88,56,32,0,-4.080210,-2.962977,2.433486,0.915214
1778588405395858,vertical,-2.576274,0.5868,88,57,31,0,-2.576274,-2.080518,2.823324,1.170694
1778588405478935,vertical,-3.712241,0.5723,94,57,37,0,-3.712241,-1.350738,1.684805,1.179538
1778588405558845,vertical,-2.962266,0.5632,86,54,32,0,-2.962266,-3.946556,3.092243,1.202686
1778588405645881,vertical,-2.748749,0.5977,101,66,35,0,-2.748749,-3.750154,2.558882,1.908910
1778588405728967,vertical,-3.875486,0.6074,85,55,30,0,-3.875486,-3.211420,1.840898,0.542431
1778588405810884,vertical,-3.186709,0.5486,82,48,34,0,-3.186709,-4.092945,1.885471,0.979696
1778588405892904,vertical,-3.989107,0.5448,85,49,36,0,-3.989107,-4.228282,1.647370,2.317005
1778588405978066,vertical,-2.977338,0.5336,101,57,44,0,-2.977338,-3.174780,1.633341,3.134953
1778588406062826,vertical,-3.892385,0.5375,98,56,42,0,-3.892385,-3.286864,1.782800,1.947931
1778588406144865,vertical,-4.200672,0.5717,92,57,35,0,-4.200672,-2.159394,2.317265,1.603327
1778588406232933,vertical,-3.604685,0.5559,107,63,44,0,-3.604685,-1.811545,1.677114,2.330091
1778588406314883,vertical,-3.057892,0.5827,92,57,35,0,-3.057892,-1.971399,1.785673,1.385729
1778588406399834,vertical,-3.104224,0.6142,88,57,31,0,-3.104224,-2.301938,1.554267,1.170087
1778588406482891,vertical,-2.123975,0.5619,94,56,38,0,-2.123975,-1.995522,1.706016,1.455360
1778588406566901,vertical,-3.493631,0.6567,97,68,29,0,-3.493631,-3.025131,1.897675,1.052827
1778588406647903,vertical,-2.922324,0.5748,89,55,34,0,-2.922324,-3.451690,2.094352,1.825964
1778588406734912,vertical,-3.856956,0.6149,96,62,34,0,-3.856956,-2.384417,1.435437,1.500142
1778588406818900,vertical,-3.770454,0.5866,101,67,34,0,-3.770454,-2.494933,3.471254,2.069717
1778588406904908,vertical,-3.032472,0.5930,95,60,35,0,-3.032472,-4.403936,1.831672,2.418170
1778588406993879,vertical,-2.869457,0.5866,94,60,34,0,-2.869457,-2.370905,2.429344,1.933883
1778588407076858,vertical,-4.441457,0.5723,95,58,37,0,-4.441457,-2.702909,1.877648,1.821586
1778588407158270,vertical,-2.731612,0.5062,93,52,40,1,-2.731612,-2.333773,2.841192,2.540809
1778588407237939,vertical,-2.482108,0.4939,95,52,41,2,-2.482108,-1.760701,2.930746,1.968691
1778588407315860,vertical,-2.771031,0.5044,77,43,34,0,-2.771031,-0.916224,2.901090,4.614469
1778588407389998,vertical,-3.370083,0.4450,67,33,34,0,-3.370083,-2.994328,2.893490,7.166813
1778588407465929,vertical,-3.011677,0.3203,78,26,51,1,-3.011677,1.157094,1.175788,5.682099
1778588407545903,vertical,-4.190705,0.3564,96,38,53,5,-4.190705,-0.549817,2.986496,5.647015
1778588407629879,vertical,-3.478822,0.2953,95,31,54,10,-3.478822,1.843991,2.854651,7.888088
1778588407709932,vertical,-3.841686,0.2098,89,22,54,13,-3.841686,0.854897,4.536285,10.376187
1778588407790873,vertical,-1.171488,0.2152,98,29,52,17,-1.171488,-2.860576,8.179113,12.291227
1778588407863889,vertical,-6.002353,0.1805,93,28,46,19,-6.002353,10.921175,12.013563,16.260759
1778588407946936,vertical,-4.974583,0.1763,112,28,63,21,-4.974583,7.805882,8.844801,17.993855
1778588408028989,vertical,-8.971887,0.1463,112,26,45,41,-8.971887,4.368356,11.087248,14.148739
1778588408126741,vertical,-8.671020,0.1157,149,28,82,39,-8.671020,0.459710,11.526378,18.025639
1778588408228767,vertical,-11.150831,0.1699,130,32,60,38,-11.150831,-6.581537,9.288417,13.294142
1778588408335866,vertical,-10.226378,0.1138,160,27,97,36,-10.226378,-7.674261,9.776089,17.893105
1778588408453905,vertical,-9.004069,0.1512,181,41,102,38,-9.004069,-3.163954,9.972056,13.826069
1778588408581980,vertical,-10.632897,0.1374,199,42,121,36,-10.632897,-7.354083,10.464570,15.343897
1778588408693960,vertical,-6.239163,0.1171,170,39,66,65,-6.239163,-4.080825,14.686475,15.447207
1778588408800957,vertical,-10.563562,0.1749,151,39,85,27,-10.563562,-6.710635,9.689795,16.452257
1778588408915867,vertical,-8.403680,0.1235,172,36,91,45,-8.403680,-5.741693,12.292235,18.226875
1778588409030150,vertical,-10.027309,0.1722,172,53,85,34,-10.027309,-7.522413,13.237497,18.326099
1778588409122924,vertical,-9.689122,0.2984,115,61,24,30,-9.689122,-8.049929,13.120547,16.642998
1778588409200959,vertical,3.223368,0.2975,89,46,34,9,3.223368,-3.771345,12.734818,13.795294
1778588409277867,vertical,2.597584,0.2957,89,52,23,14,2.597584,-0.029349,14.818305,11.517620
1778588409348896,vertical,6.214108,0.1733,66,33,23,10,6.214108,5.460155,19.601330,12.828105
1778588409397899,vertical,17.197191,0.0718,29,4,5,20,17.197191,2.640389,14.386336,11.540815
1778588409447754,vertical,-6.068552,0.0783,52,5,20,27,-6.068552,-24.607615,5.556553,3.658076
1778588409509977,vertical,-6.921022,0.0164,64,3,10,51,-6.921022,-24.821070,19.517416,5.904082
1778588409577942,vertical,-24.613407,0.4874,79,48,13,18,-24.613407,-12.275712,5.932781,9.491202
1778588409625611,vertical,-16.486361,0.6908,54,40,10,4,-16.486361,-9.581468,2.023522,11.955910
1778588409693728,vertical,-6.542802,0.7164,67,53,13,1,-6.542802,-1.952130,2.829774,14.081902
1778588409740799,vertical,3.201491,0.4822,60,31,29,0,3.201491,-2.681093,2.003442,5.384084
1778588409812832,vertical,7.350831,0.3423,90,33,57,0,7.350831,0.615672,1.990038,5.905029
1778588409883712,vertical,12.367110,0.3733,90,36,54,0,12.367110,6.691353,2.005529,6.445561
1778588409958916,vertical,19.256367,0.3188,97,33,63,1,19.256367,7.421687,1.888064,4.899901
1778588410052886,vertical,24.785744,0.2795,138,41,92,5,24.785744,9.589404,1.775925,5.661018
1778588410151804,vertical,26.974480,0.2317,136,34,93,9,26.974480,14.406537,2.198682,7.579930
1778588410241873,horizontal,11.842807,0.5294,126,0,88,38,0.000000,11.842807,0.000000,7.260604
1778588410335891,horizontal,16.816957,0.4907,144,0,90,54,0.000000,16.816957,0.000000,6.444183
1778588410432895,horizontal,17.054878,0.1450,128,0,28,100,0.000000,17.054878,0.000000,10.113526
1778588410537934,horizontal,-6.707379,0.0177,139,0,3,136,0.000000,-6.707379,0.000000,5.464119
1778588410631783,vertical,-28.863752,0.0921,126,12,11,103,-28.863752,-8.270969,0.993207,4.410434
1778588410712870,vertical,-27.731546,0.0258,115,3,18,94,-27.731546,13.198016,0.337070,12.160449
1778588410791849,vertical,-20.084517,0.0198,108,5,22,81,-20.084517,6.563432,17.172379,9.114423
1778588410849976,vertical,-25.692938,0.3248,77,27,26,24,-25.692938,-20.200033,2.215058,12.788918
1778588410905898,vertical,-22.495777,0.4868,75,42,23,10,-22.495777,-14.950003,3.923102,14.274499
1778588410964899,vertical,-13.160583,0.1723,71,13,57,1,-13.160583,-6.346452,1.764547,11.509334
1778588411019847,vertical,-10.229369,0.2402,61,16,44,1,-10.229369,-7.890727,2.525014,7.097398
1778588411056643,vertical,-6.539454,0.3276,38,13,25,0,-6.539454,-6.687454,1.272838,2.560488
1778588411089566,vertical,-4.213092,0.3059,35,11,24,0,-4.213092,-0.911269,0.798539,2.884700
1778588411121644,vertical,-0.638790,0.2651,36,10,26,0,-0.638790,-0.042220,1.365349,0.933301
1778588411157647,vertical,-0.134730,0.2398,41,10,31,0,-0.134730,-1.287407,0.504169,4.689577
1778588411194730,vertical,-0.289193,0.4120,43,18,25,0,-0.289193,0.199273,0.473629,1.466908
1778588411236688,vertical,-1.968765,0.2632,34,9,25,0,-1.968765,-1.034426,0.170157,1.493926
1778588411281671,vertical,-4.264552,0.3480,42,15,27,0,-4.264552,-2.259695,0.771320,1.881441
1778588411333821,vertical,-7.083060,0.2476,47,12,35,0,-7.083060,-2.420804,0.904078,5.534794
1778588411386933,vertical,-12.275432,0.2462,59,15,44,0,-12.275432,-4.636107,0.950383,6.566537
1778588411435776,vertical,-18.292799,0.2384,63,16,44,3,-18.292799,-3.550401,1.840260,12.282494
1778588411475831,vertical,-19.765984,0.2896,35,11,19,5,-19.765984,-13.311419,2.353656,4.855521
1778588411515837,vertical,-21.199089,0.2492,38,10,27,1,-21.199089,-11.056701,1.593794,9.527350
1778588411556930,vertical,-21.718956,0.3466,36,13,21,2,-21.718956,-15.514771,1.204599,3.638569
1778588411605889,vertical,-23.331718,0.4067,53,22,31,0,-23.331718,-18.013710,0.604006,4.113817
1778588411653884,vertical,-24.238905,0.4487,54,25,29,0,-24.238905,-20.599770,0.922005,2.291346
1778588411714898,vertical,-25.265270,0.3346,70,25,45,0,-25.265270,-20.853180,1.889609,8.222712
1778588411785944,vertical,-27.160065,0.2341,86,21,64,1,-27.160065,-22.278744,1.238274,6.069293
1778588411854907,vertical,-28.883121,0.2152,76,17,52,7,-28.883121,-23.413790,1.133971,6.915571
1778588411922844,vertical,-27.047728,0.0553,72,5,49,18,-27.047728,-23.128326,6.113378,8.944839
1778588411991910,horizontal,-22.737896,0.5248,73,1,57,15,-29.407192,-22.737896,0.000000,9.836208
1778588412059010,vertical,-29.277424,0.0638,78,5,60,13,-29.277424,-22.582659,0.149152,7.872040
1778588412127763,horizontal,-20.460779,0.5168,80,0,63,17,0.000000,-20.460779,0.000000,10.311112
1778588412172937,vertical,-18.285351,0.0480,41,2,33,6,-18.285351,-19.792950,0.498597,12.042320
1778588412217921,horizontal,-20.582167,0.5537,40,0,34,6,0.000000,-20.582167,0.000000,10.457605
1778588412252985,horizontal,-26.248598,0.3955,29,0,15,14,0.000000,-26.248598,0.000000,7.060692
1778588412292778,horizontal,-23.885683,0.2866,36,0,17,19,0.000000,-23.885683,0.000000,11.790666
1778588412354911,vertical,-29.136295,0.0830,71,6,16,49,-29.136295,-27.768848,0.524420,6.674541
1778588412420893,vertical,-28.842661,0.0722,81,6,21,54,-28.842661,-25.090702,0.749468,9.373266
1778588412490900,horizontal,-14.796040,0.1987,87,0,21,66,0.000000,-14.796040,0.000000,5.305846
1778588412548781,horizontal,1.091028,0.0975,65,0,8,57,0.000000,1.091028,0.000000,6.240693
1778588412596755,horizontal,-0.522093,0.1086,51,0,9,42,0.000000,-0.522093,0.000000,11.529525
1778588412639862,horizontal,0.382747,0.0989,38,0,5,33,0.000000,0.382747,0.000000,7.453188
1778588412689868,horizontal,6.088840,0.1137,58,0,8,50,0.000000,6.088840,0.000000,5.264250
1778588412747904,horizontal,6.083813,0.0645,66,0,5,61,0.000000,6.083813,0.000000,4.451222
1778588412810876,horizontal,13.531305,0.1155,68,1,12,55,29.945679,13.531305,0.000000,10.361149
1778588412868928,vertical,28.957226,0.0957,51,5,7,39,28.957226,12.771490,0.704449,5.851812
1778588412936868,vertical,27.385330,0.1503,71,11,15,45,27.385330,9.158943,0.898771,6.760908
1778588413016924,vertical,26.188093,0.2732,96,27,28,41,26.188093,21.655264,0.861602,14.783475
1778588413094892,vertical,25.858097,0.3166,91,30,50,11,25.858097,24.059372,1.189752,12.859497
1778588413174891,vertical,26.387339,0.2815,93,28,53,12,26.387339,24.367149,1.953780,12.244344
1778588413259903,vertical,26.015978,0.2323,97,24,68,5,26.015978,25.208765,1.831722,10.074460
1778588413343868,vertical,25.562334,0.2112,94,21,65,8,25.562334,24.989054,1.636006,9.948277
1778588413425870,vertical,23.683990,0.1528,99,16,78,5,23.683990,25.846087,1.643247,8.224546
1778588413504882,vertical,25.259346,0.0927,93,9,83,1,25.259346,24.232061,1.252695,9.502218
1778588413568909,vertical,22.442757,0.0274,72,2,64,6,22.442757,22.754190,0.371588,9.780499
1778588413614799,horizontal,23.090540,0.6209,44,0,42,2,0.000000,23.090540,0.000000,10.485712
1778588413658796,horizontal,22.755341,0.6821,43,0,41,2,0.000000,22.755341,0.000000,8.538479
1778588413706885,horizontal,25.229160,0.6230,59,1,49,9,29.875992,25.229160,0.000000,7.495276
1778588413754081,vertical,28.072489,0.0477,61,3,40,18,28.072489,6.522500,0.872936,17.698648
1778588413805924,vertical,27.486561,0.0707,77,6,41,30,27.486561,-0.448038,2.781355,22.168703
1778588413855008,vertical,28.983261,0.3053,61,19,18,24,28.983261,4.644332,0.593923,24.350695
1778588413892599,vertical,29.927372,0.1576,38,6,18,14,29.927372,1.559767,0.056887,13.708464
1778588413926743,vertical,28.069723,0.5418,32,18,8,6,28.069723,13.486088,1.102860,7.788035
1778588413952701,vertical,27.510279,0.8173,26,22,4,0,27.510279,-1.967638,1.023190,17.200443
1778588413973939,vertical,26.287132,0.8482,22,19,3,0,26.287132,6.329900,0.537642,8.653139
1778588413995729,vertical,25.745203,0.5321,26,14,11,1,25.745203,5.211006,0.355830,8.682336
1778588414015660,vertical,24.992794,0.6564,25,17,8,0,24.992794,3.361997,1.040226,4.848964
1778588414034779,vertical,25.168718,0.8010,19,16,3,0,25.168718,11.141738,1.465567,7.589658
1778588414075632,vertical,26.217588,0.5920,25,16,6,3,26.217588,6.892893,2.252078,8.531343
1778588414119755,vertical,27.679821,0.2914,32,10,8,14,27.679821,-0.516814,2.022169,8.438929
1778588414175773,vertical,28.327356,0.1245,46,6,28,12,28.327356,2.708431,1.369930,7.450365
1778588414217657,vertical,26.208593,0.0280,60,2,29,29,26.208593,2.131224,4.812013,5.705464
1778588414241696,horizontal,6.323290,0.5858,29,1,22,6,29.167618,6.323290,0.000000,6.834198
1778588414263533,vertical,17.939857,0.0573,18,3,9,6,17.939857,7.080310,19.689383,11.676857
1778588414300551,horizontal,-9.405409,0.0463,13,0,3,10,0.000000,-9.405409,0.000000,23.980646
1778588414341792,horizontal,-14.192978,0.1012,23,0,4,19,0.000000,-14.192978,0.000000,12.542543
1778588414386713,horizontal,-11.868252,0.2978,30,1,11,18,21.124718,-11.868252,0.000000,5.636430
1778588414423772,horizontal,-2.595147,0.1362,31,1,9,21,27.012665,-2.595147,0.000000,15.924742
1778588414457873,horizontal,8.997072,0.1423,28,0,9,19,0.000000,8.997072,0.000000,16.718876
1778588414492789,horizontal,13.102744,0.2465,26,0,8,18,0.000000,13.102744,0.000000,5.968387
1778588414523727,horizontal,14.522484,0.1726,17,0,3,14,0.000000,14.522484,0.000000,0.661408
1778588414558594,horizontal,15.125692,0.1833,27,0,9,18,0.000000,15.125692,0.000000,13.502530
1778588414589557,horizontal,-1.570910,0.0769,30,1,8,21,-21.336861,-1.570910,0.000000,21.347086
1778588414633629,horizontal,-15.562770,0.1681,42,0,17,25,0.000000,-15.562770,0.000000,17.537323
1778588414686657,horizontal,-8.972835,0.0809,39,1,11,27,-27.979469,-8.972835,0.000000,21.391188
1778588414711528,horizontal,10.862417,0.1024,21,0,4,17,0.000000,10.862417,0.000000,13.876037
1778588414737904,horizontal,5.935752,0.2191,30,0,15,15,0.000000,5.935752,0.000000,16.851156
1778588414753640,horizontal,14.996827,0.0739,12,0,3,9,0.000000,14.996827,0.000000,21.135408
1778588414766802,horizontal,-8.833971,0.5837,16,0,14,2,0.000000,-8.833971,0.000000,9.985728
1778588414798665,horizontal,-4.134929,0.6966,9,0,9,0,0.000000,-4.134929,0.000000,9.101412
1778588414837793,horizontal,-6.008549,0.4389,11,0,9,2,0.000000,-6.008549,0.000000,13.906911
1778588414881833,horizontal,-6.766376,0.3833,19,0,10,9,0.000000,-6.766376,0.000000,8.152903
